Week,AADR,COPX,ECON,EDC,EEM,EEMS,FAN,FLN,FM,FONE,FPA,GDXJ,HILO,ICLN,IEMG,KOL,LIT,PBD,PICK,SIL,SLVP,SLX,SOCL,SOIL,TLTE
2014-15,0.01696801,0.00853375,0.00539499,0.0160162,0.00638808,0.01588785,0.00790514,0.0,0.01294391,0.0,0.0066719,-0.06329849,0.00432277,0.02250804,0.00677048,0.00127632,0.01827243,0.02113271,0.00206125,-0.05229111,-0.04159292,-0.00861196,0.04486087,0.02054795,0.00491873
2014-14,0.00391499,0.00669555,0.01249512,0.02449554,0.00857219,0.0051306,-0.02121504,-0.01231527,0.01649832,-0.00838826,0.01874003,-0.00351597,0.01246334,-0.0238342,0.0095498,-0.00128535,-0.01392301,-0.02042484,0.00568522,-0.00463215,-0.01858407,-0.00433784,-0.0095613,-0.00195312,0.01057402
2014-13,-0.00438116,0.00515873,0.00512013,0.01987204,0.00704416,0.01105102,0.01853659,-0.001997,0.01415257,0.00714073,0.00479042,0.03529063,-0.00436047,-0.01014199,0.00711989,0.00907912,-0.00922583,-0.00080064,0.01840121,0.00795174,0.01544051,0.01212903,-0.04853862,-0.01337154,0.00958188
2014-12,-0.00055264,0.04228856,0.02923264,0.10745253,0.03499859,0.01154124,0.00994036,0.0448,0.01943463,-0.00332126,0.02108309,0.00288934,0.02431835,0.00511247,0.03245823,0.0072896,-0.00121753,-0.00717703,0.04040404,0.00683247,-0.00353357,0.01005025,-0.03380424,0.01269531,0.02590674
2014-11,-0.00687947,-0.01470588,0.0078125,0.00578297,0.00285878,0.00095465,-0.01939864,0.0233463,0.01973448,0.00545124,-0.00490396,-0.06407669,0.00820896,-0.00406504,0.00288739,0.00535834,-0.01178782,-0.01860465,0.00632711,-0.04017857,-0.06532258,0.03204601,-0.01832208,0.0029383,0.00386979
2014-10,-0.00846763,-0.04475248,-0.01426243,-0.06503351,-0.02179451,-0.01332065,-0.03259827,-0.00387597,-0.01333333,-0.0078125,-0.03253012,0.07840083,-0.02063375,-0.03952569,-0.02003339,-0.0259481,-0.04925544,-0.04285714,-0.0278125,0.05285896,0.05258833,-0.01039956,-0.05598543,-0.03339695,-0.01513782
2014-09,0.0166986,0.0163297,0.02235099,0.05406017,0.01919771,0.01361868,0.04378109,0.01952036,0.00725953,0.01177536,0.01129944,0.01306018,0.02198635,0.04179409,0.01930502,0.0132714,-0.00615148,0.05617089,0.01356768,-0.00349476,-0.01995211,0.00432432,0.03503036,0.0364532,0.01643085
2014-08,0.01334059,-0.00942685,0.00657895,0.0008616,0.00112708,0.00389484,0.01976285,-0.00806452,0.00431655,0.0097561,0.00162734,-0.05570552,-0.00667656,0.00820513,-0.00023781,0.00463576,0.08582408,0.02808989,-0.00648012,-0.04893769,-0.03816199,-0.0153806,0.00457666,0.01384768,-0.00516854
2014-07,-0.01675364,-0.01155423,0.0062474,0.00728103,0.00367647,0.00587803,-0.00197824,-0.0038525,0.00036088,0.0093838,0.00081867,-0.01309612,0.00074074,-0.00209644,0.00358081,-0.00199601,0.000858,-0.00163532,-0.00992991,0.00190976,-0.00469484,-0.01398424,-0.02230314,0.01294821,-0.00180587
2014-06,0.0178117,0.05743509,0.04376083,0.10683361,0.0356832,0.02745196,0.02644964,0.02572523,0.00145455,0.01718104,0.05112652,0.10215054,0.02852853,0.01284797,0.03228963,0.02866894,0.02453988,0.02986348,0.0431699,0.09748344,0.09170306,0.05161461,0.0132513,0.01497006,0.0276689
2014-05,0.02125182,0.0504758,0.03553976,0.13173422,0.04371257,0.02814019,0.04352442,0.02830189,0.0348221,0.02938263,0.04598738,0.08378871,0.03379416,0.04279279,0.04013125,0.02428869,0.03051002,0.04301075,0.04860661,0.05995905,0.05086372,0.0575599,0.02603143,0.04158004,0.03701946
2014-04,0.00949914,-0.00770166,0.0109075,0.00651042,0.00262544,0.00050518,0.00835946,-0.00753904,-0.00442152,-0.00032031,0.00087374,0.02969678,-0.020558,0.01560758,0.00494315,0.00407886,-0.01354303,0.01417183,0.00536616,0.0082232,0.02089269,0.01731133,0.06139016,-0.01718908,0.00046544
2014-03,-0.03633361,-0.06025934,-0.05295567,-0.11393714,-0.03747204,-0.02785853,-0.05098039,-0.022211,-0.01266739,-0.02676626,-0.05636743,-0.04526167,-0.03589022,-0.05636743,-0.03850697,-0.0295858,-0.03754693,-0.03946264,-0.04250152,-0.02459243,-0.02864816,-0.04893672,-0.05698272,-0.03491756,-0.03392857
2014-02,0.00979021,0.04849699,0.00122649,-0.00082313,0.0,0.00290416,0.01974334,-0.0050226,0.01476015,0.01896496,0.00251046,0.06008717,0.0,0.02893891,0.00094429,0.01928191,0.02426564,0.02133106,0.03275649,0.04160475,0.04423077,0.01971831,0.0148042,0.029615,0.00066785
2014-01,0.01031503,-0.01427439,0.00732303,0.03913672,0.0131395,0.02035811,0.02217742,-0.0030015,0.00701625,0.0103126,0.01719799,-0.00262123,0.01755618,0.01502146,0.01350391,-0.02379421,0.01537148,0.04385965,-0.02179837,-0.00517032,0.0019685,-0.00978916,0.02180095,0.021,0.00177187
2014-00,-0.00632216,0.0,-0.03247261,-0.0971594,-0.03268149,-0.01490385,0.00728408,-0.01415325,0.01086549,-0.01080051,-0.03770558,0.08458244,-0.03578663,0.03756906,-0.02783482,-0.02414861,-0.00551549,0.02327663,-0.00445236,0.04878049,0.0674974,-0.01938454,0.01905227,-0.00890208,-0.01985326
2013-51,-0.04056204,0.03333333,0.00953516,0.03522727,0.01280654,0.01206302,0.01816239,0.01136925,0.00074794,0.01226202,0.01059927,0.06478034,-0.01694915,0.01354402,0.01133472,0.0175769,0.01329901,0.01559633,0.02611367,0.06112224,0.05513514,0.02704044,-0.00048123,0.00297915,0.00745778
2013-50,0.01762866,0.025,-0.00160321,-0.03148792,-0.00924667,-0.00878906,0.00874317,-0.01082677,0.01552442,0.01144539,-0.00082102,-0.04551821,-0.01343183,-0.00341297,-0.00717095,-0.00377358,0.00217202,0.0140056,0.02273435,-0.03286082,-0.03412616,0.0086536,0.02516356,-0.00201005,-0.00527125
2013-49,-0.01274066,-0.02255947,-0.01895735,-0.07385407,-0.02482648,-0.02373456,-0.00543478,-0.01862745,-0.00075643,-0.01775339,-0.01316331,0.01808973,-0.0114094,-0.00907029,-0.02292849,-0.03997577,-0.02761257,-0.01387604,-0.01682472,-0.00805412,-0.00103093,-0.02723638,0.01676829,-0.01593625,-0.02668963
2013-48,-0.01888889,0.01376721,0.00159681,0.03420375,0.01162791,0.01072386,-0.0267666,0.00492611,0.00532927,-0.00193924,0.00822707,-0.04543841,0.01566757,-0.00886918,0.01220636,0.00803461,0.01253241,-0.01275046,0.0122549,-0.0074506,-0.01652893,0.01749871,0.02414698,0.00395257,0.00521512
2013-47,0.00812325,-0.01290843,0.01392204,0.06097672,0.02025385,0.01065633,0.0,-0.00434573,0.0080429,0.02198163,0.01215559,0.01069161,0.00745257,0.00662983,0.0167739,0.00061652,0.01759789,0.01926606,0.00182593,0.02358052,0.03350254,0.00641026,0.02857143,-0.00098328,0.01022628
2013-46,-0.00252242,-0.01736385,-0.01891892,-0.04266442,-0.01367342,-0.00699976,-0.00527426,-0.02010285,0.00346021,-0.00065381,-0.01741195,-0.0768996,-0.01128818,-0.02345416,-0.01190744,-0.00609756,-0.0293742,-0.01351351,-0.01920804,-0.04710357,-0.05765595,-0.01746071,-0.01412134,-0.01262136,-0.01093951
2013-45,0.01371429,-0.01357642,0.03305119,0.09653278,0.03175472,0.02271044,0.01068376,0.03680079,0.01437451,0.0251088,0.02155348,0.00359604,0.02522154,0.02178649,0.02866465,0.00728155,0.02299349,0.01356239,0.00207469,0.00811594,0.01503759,-0.00124813,0.07275711,0.00878906,0.02545938
2013-44,-0.00824098,-0.01845574,-0.03841721,-0.10854004,-0.03698846,-0.04154863,0.00208986,-0.05229061,0.00193424,-0.0167268,-0.01035857,-0.03317946,-0.03059896,-0.02032086,-0.03378076,-0.00902527,0.0,-0.01777778,-0.00880023,-0.04160888,-0.01733577,-0.00641342,-0.04244306,-0.02105263,-0.02518139
2013-43,-0.01117318,-0.03450808,-0.01520913,-0.03549572,-0.01225235,-0.01990993,0.00636943,-0.0282203,0.01210465,-0.01433692,-0.00277778,-0.11471126,-0.02791878,0.0,-0.01156069,-0.00909642,-0.02564103,-0.00719424,-0.01777389,-0.09020817,-0.08494533,0.01331626,-0.01239029,-0.01160542,-0.00382816
2013-42,0.00140371,0.01333827,-0.00339879,-0.0356031,-0.01140783,0.00567108,-0.01345756,-0.01179138,-0.00270898,-0.02292994,-0.01673803,0.08151261,0.00703775,-0.0375,-0.00906478,0.01656442,-0.0170593,-0.01413428,0.00087489,0.06151762,0.05506217,-0.00685453,-0.03438114,-0.01056676,-0.00590842
2013-41,0.02684758,0.02538462,0.00340136,0.01373959,0.00520427,0.00475624,0.03474484,0.00643382,0.01216163,0.01752109,0.02192108,0.05596556,0.00830671,0.04343105,0.00644588,0.01735896,0.01639344,0.0199456,0.02468393,0.05904486,0.04494382,0.0227154,0.05355304,0.02150538,0.00613887
2013-40,0.00908824,0.00115741,0.01969112,0.07884701,0.02577873,0.0120919,0.01769912,0.01442531,-0.00591017,-0.00422078,0.02323685,-0.09090909,0.02766798,0.02118172,0.02751032,0.0243746,0.01491919,0.0232342,0.01543686,-0.05393506,-0.05829596,0.01894965,-0.00972862,-0.00097752,0.02817824
2013-39,0.00906698,-0.01029748,0.02421875,0.09851001,0.0330033,0.02973513,0.02711864,0.02370792,0.01193317,0.0147929,0.01021242,-0.04984177,0.03087248,0.03287982,0.02923977,0.01549387,0.00739827,0.02462121,-0.00546448,-0.04226859,-0.03318777,0.01173581,0.03250774,0.01873767,0.02804362
2013-38,-0.004329,-0.00820896,-0.02790347,-0.06741765,-0.02362623,-0.02141119,0.0300578,-0.01808905,-0.00633413,-0.00457666,-0.00483481,0.02269728,-0.02137306,0.03686088,-0.02111237,-0.03277675,0.00371594,0.02521823,0.00060168,-0.00235726,0.00601892,-0.01605566,0.02557411,-0.01937984,-0.01967568
2013-37,0.01433587,0.00933881,0.01157854,0.02797698,0.01104526,0.00771336,0.01529412,0.03127962,0.00359425,-0.00262467,0.01690025,-0.0217887,0.00455729,0.00361882,0.01430879,0.00248447,0.0017043,0.02178218,0.00701433,0.01319193,0.03418803,0.00890688,0.03739316,0.0,0.01634998
2013-36,0.01260883,0.00338346,0.02362835,0.00791824,0.00300546,0.00707965,0.03136309,-0.00190476,0.02632679,-0.00066072,0.0,-0.09448104,0.00132802,0.00859951,0.00397661,-0.03090909,0.01402279,0.01208459,0.00777847,-0.07414272,-0.06494523,0.00326797,0.02756757,0.03252033,0.00872288
2013-35,0.01672344,0.010551,0.04239829,0.13679085,0.0448286,0.02384071,0.01105651,0.05438687,-0.01608911,0.03938655,0.02887139,-0.02474591,0.03385049,0.0292249,0.03829893,0.0348612,0.05218618,0.01871102,0.01879456,-0.01299293,-0.013772,0.02613441,0.04095563,0.01810437,0.0337503
2013-34,-0.02078875,-0.05327245,-0.01059771,-0.02087565,-0.00557185,-0.00682236,-0.0323741,-0.01567568,-0.03400554,-0.00744681,0.00223314,-0.08191685,-0.02214533,-0.02043423,-0.00573423,-0.03500955,0.003861,-0.03163265,-0.04503056,-0.06341674,-0.05327574,-0.03790665,-0.01929625,-0.0392562,0.03275212
2013-33,-0.00152672,0.01157407,0.0,0.00043768,0.00261704,-0.01438849,0.01330109,0.00159744,0.01189061,0.00391598,0.00575731,0.0590324,-0.02153432,0.01910828,0.00123671,0.03912467,-0.00331439,0.02615063,0.00544697,0.05076958,0.03257576,0.01367521,0.0097589,-0.00514933,-0.00536631
2013-32,-0.00454821,0.01266309,-0.01915403,-0.03125,-0.01100451,-0.00551655,0.01190476,-0.05821411,-0.00237248,0.00106648,0.00175439,0.0818463,-0.01622323,-0.0230303,-0.0096177,0.00323625,-0.01118881,-0.01722391,0.01219894,0.08735744,0.09017713,-0.00837054,-0.02192243,-0.022,-0.00502168
2013-31,-0.00572462,0.05780347,0.006,-0.01049094,-0.00255682,-0.0095,0.0,0.03340185,0.00357285,0.00355999,0.00044014,0.06006583,0.00783801,-0.01918465,-0.00120861,0.04071774,0.01207057,-0.01108871,0.0572189,0.05067751,0.04485488,0.05565423,0.00285225,0.028125,0.00114574
2013-30,0.01096224,-0.01539708,0.02022654,0.02722137,0.00969213,-0.01206333,0.0270936,0.00770416,0.01526718,0.01742919,0.00749229,-0.07867442,-0.00065104,0.03370787,0.00848074,-0.01956815,-0.00923788,0.01135191,0.00838082,-0.03763722,-0.05454545,0.004158,0.06888069,-0.1,0.00805153
2013-29,-0.00364964,0.00882471,0.0019976,0.01226688,0.00423968,0.0,0.06649283,0.00359343,-0.0019857,-0.00288496,0.01064774,0.00100477,0.0,-0.00858896,0.00529483,0.00673401,-0.00090334,0.00514403,0.01143241,0.01293217,-0.00252951,0.01898734,0.04375396,-0.01298701,0.00389283
2013-28,-0.00425403,0.00533662,-0.0056,-0.00887936,-0.00142491,0.00277218,0.01610738,0.02266737,0.02967848,-0.00979681,-0.0090009,0.04426042,0.01111838,0.01629073,-0.00217812,0.00952381,0.01330275,0.00417101,0.02115852,0.04198251,0.02502317,0.02051601,0.02202073,-0.01736746,0.00621977
2013-27,0.02474162,0.0520156,0.01867995,0.11679868,0.04137931,0.01078096,0.03072626,0.01459459,0.02473348,0.0346516,0.03378695,0.10735524,0.01556157,0.02752294,0.03738555,0.0181311,0.02773792,0.02957284,0.0534858,0.06314152,0.06003937,0.02939276,0.01070234,0.03326996,0.03459875
2013-26,-0.00533082,-0.04349627,-0.02677485,-0.10094098,-0.03309144,-0.02695072,-0.01256983,-0.05451713,0.00990099,-0.00554529,-0.00934143,-0.0812446,-0.02509908,-0.00529801,-0.02888889,-0.01596114,-0.0043021,-0.00329308,-0.02198991,-0.04501324,-0.06481481,-0.01562002,0.00745257,-0.00661001,-0.03277921
2013-25,0.0365774,0.01022147,0.07970057,0.19264041,0.06414627,0.02131628,0.04558824,0.06715165,0.01870378,0.03138318,0.04180846,0.04089106,0.06803685,0.05610098,0.05802405,0.01052632,0.01575579,0.05269321,-0.00109729,0.04832596,0.04183267,0.0288653,0.04971182,0.02105263,0.0378418
2013-24,-0.04960196,-0.08766114,-0.06105006,-0.1658739,-0.05697109,-0.04787894,-0.04508197,-0.08439248,-0.01867641,-0.01341282,-0.0585034,-0.14420518,-0.05478548,-0.0465718,-0.05461165,-0.04010349,-0.05903724,-0.04658722,-0.05535178,-0.13059409,-0.10434057,-0.04061538,-0.02754821,-0.03949731,-0.05556821
2013-23,-0.01704718,-0.0171158,0.00698152,-0.0647789,-0.02065648,-0.01983835,-0.00278164,-0.00698952,-0.01848211,-0.01342783,-0.00453515,-0.04740304,-0.00656599,-0.02088773,-0.02273815,-0.04401736,-0.01796138,-0.03404255,-0.00334001,-0.03748126,-0.03376206,-0.00246154,-0.01587302,-0.00975177,-0.0212909
2013-22,-0.0042879,-0.02037232,-0.02059406,-0.07917738,-0.02689487,-0.03306754,-0.0069541,-0.01701507,-0.00777001,0.00973418,-0.03679932,-0.06221937,0.00645161,-0.01950585,-0.02668507,-0.02444842,-0.01454385,-0.00958466,-0.02587322,-0.04736842,-0.0359375,-0.02062164,-0.00141243,-0.0043592,-0.02213061
2013-21,-0.02769506,-0.00566372,-0.03200926,-0.09226528,-0.03073223,-0.02847222,-0.00685871,-0.05481345,0.01598721,0.01010857,-0.02370872,0.09277344,-0.04857316,0.00393185,-0.03009731,-0.03244496,-0.00694746,-0.01462905,-0.0106383,0.07235279,0.04511278,-0.03404755,-0.00275103,-0.00432526,-0.02588585
2013-20,-0.01129608,-0.01427577,-0.02015976,-0.08362317,-0.02870564,-0.02693449,0.00281294,-0.01364256,0.00239139,-0.02615101,-0.03687014,-0.01143947,-0.01963117,-0.03152585,-0.02481719,-0.03030303,-0.03310696,-0.00947368,-0.01974303,-0.01255558,-0.00832639,-0.02522936,-0.03561828,-0.01538462,-0.02151211
2013-19,0.0041791,-0.04166667,0.00228833,0.01585951,0.00578795,0.00643235,0.01134752,0.00136612,0.00887455,0.01277715,-0.01069959,-0.12175874,0.00297265,0.03195739,0.00468959,-0.00628571,0.00170721,0.03452116,-0.01278852,-0.0868256,-0.08221344,-0.02222856,0.0137836,0.00171969,0.00737308
2013-18,0.01595905,0.00367279,0.01189563,0.00120364,-0.00026062,0.02135562,0.02205882,0.01717126,0.00860303,0.00649351,-0.00892857,-0.0048235,-0.00353774,0.02179837,-0.00044346,0.01078932,0.01898188,0.02797203,0.0124533,-0.01824292,-0.01372998,0.01834336,-0.015625,0.01114923,0.00608732
2013-17,0.01065125,0.04004178,0.02438065,0.05901142,0.01969133,-0.00230574,0.00739645,0.02061383,0.01496259,0.02567141,0.01186094,-0.03484173,0.01017355,0.01671309,0.01851852,0.0022805,0.00563991,0.01674641,0.01458003,-0.00047495,-0.00225394,0.01489486,0.01876303,-0.00343643,0.01320273
2013-16,0.0,0.04932408,-0.0059125,0.02773772,0.00950054,0.0039794,0.03286385,0.01336406,0.01056636,0.03015283,0.01812052,0.03032986,0.01344743,0.02481752,0.00827967,0.00984366,0.00350109,0.04177215,0.02814136,0.0434455,0.0468254,0.02490887,0.04558824,0.0096831,0.01169591
2013-15,0.0133758,0.00107875,0.02545455,0.06824026,0.01918265,0.02886248,-0.00621118,0.00277264,0.00639932,-0.00744725,0.01337937,-0.01886792,0.01108374,-0.01011561,0.02244271,0.00058038,0.0114689,0.00643501,-0.00098264,-0.01078235,-0.04507257,0.00456899,0.00973783,0.00442478,0.01865423
2013-14,0.02219404,0.00727273,0.00752773,0.00297493,0.00463215,0.00215931,0.04761905,0.01406534,0.00211149,0.03050564,0.01072961,-0.07968198,0.00423729,0.11235955,0.00672074,0.00445434,0.0059778,0.04409857,0.0265319,-0.04517199,-0.04941482,0.01025791,0.03523238,-0.0143339,0.01247265
2013-13,-0.00381922,-0.01694363,-0.00755467,-0.04393357,-0.0166443,-0.02507096,-0.02351097,-0.01183971,0.00982906,-0.01893004,-0.03264463,-0.06046207,0.00366748,-0.01913876,-0.01484357,-0.01966139,-0.05704971,-0.0230179,-0.02642213,-0.03526848,-0.04966278,-0.02968884,0.00074963,-0.01677852,-0.01333907
2013-12,0.0012747,0.00900322,0.02933985,0.05312604,0.0203197,0.01745994,0.00938967,0.01044031,-0.00085397,0.00327065,0.02789518,-0.00128185,0.01863354,0.01785714,0.01702715,0.00918422,-0.0059952,-0.00628141,0.01204075,0.00273117,0.00060533,0.00169157,-0.00439883,-0.00166806,0.0134112
2013-11,-0.0056444,-0.01948052,-0.01243482,-0.02121606,-0.00778942,0.00071531,0.01388889,-0.02084257,-0.00466102,0.00490998,-0.00417188,0.00301062,-0.00681959,0.03896104,-0.00775371,-0.03170478,-0.01900698,0.01256281,-0.03235294,0.0099551,0.01034693,-0.01629834,0.0043956,-0.01384365,-0.01452681
2013-10,0.00062755,0.0067464,-0.02262973,-0.07469181,-0.02536232,-0.01977664,0.00152905,-0.0177643,0.00255864,0.002442,-0.02349129,0.03428948,-0.01695942,-0.0110935,-0.02205072,0.00467532,-0.00531108,-0.00614251,-0.01066282,-0.00542951,0.00122324,-0.02165196,-0.0199005,-0.00722311,-0.02010779
2013-09,0.00062441,0.03320683,0.02259215,0.08749516,0.02859412,0.01988166,0.01895735,0.02623388,0.0099524,0.02289759,0.01188038,0.06900856,0.01661538,0.02588997,0.02474134,0.03626667,0.01454267,0.03286979,0.02481536,0.03527054,0.02959698,0.04278966,0.01363963,0.01061224,0.02328535
2013-08,0.00407524,-0.01193756,0.01279488,0.04308586,0.01436552,0.00999049,0.02431118,0.0135257,0.00172786,0.01395939,0.01815931,-0.05969908,0.03039899,0.0,0.01404622,0.00848356,0.02702703,0.01675258,-0.00289268,-0.03388878,-0.03015967,-0.00218281,0.01767305,0.01902399,0.01619433
2013-07,-0.01180491,-0.0457554,-0.01778121,-0.05284148,-0.01829425,-0.00981538,-0.01713396,-0.02696729,-0.00213675,-0.02470636,-0.0109356,-0.0251938,-0.0191358,-0.01569859,-0.01147903,-0.04680644,-0.01698754,-0.02442002,-0.05807672,-0.03003663,-0.04488636,-0.05579399,-0.0235378,-0.03377848,-0.01473641
2013-06,0.00500626,-0.01145571,-0.00271108,0.00997038,0.00362788,0.01184273,0.00789889,0.00535954,-0.00679694,0.00285365,0.00861362,-0.04540718,-0.01229256,0.0371567,0.00421006,0.02553831,-0.00680529,0.01893939,0.00297378,-0.05221224,-0.0424275,-0.006003,-0.00564573,-0.01091193,0.00542571
2013-05,0.00845865,0.0083612,0.00233372,-0.00545428,-0.00155159,0.00710227,0.02936378,-0.00573445,0.00642398,0.01573499,0.0120532,-0.01809375,-0.00788835,0.00492611,0.00288312,-0.01386139,-0.00746269,0.02875817,0.0021419,0.00724394,0.00105097,0.00857719,0.04951238,0.00548589,0.00083281
2013-04,0.02280646,0.01926298,0.01770956,0.0462983,0.01502202,-0.00920598,-0.00630915,0.02789024,0.02174859,-0.00646726,0.00697293,0.03347826,0.01517911,-0.00955414,0.01421275,0.01377953,0.00409074,0.0,0.03218767,0.03126619,0.02614379,0.0281869,-0.01149425,0.00703125,0.01714764
2013-03,0.01594388,-0.02290488,0.00784314,-0.03574341,-0.01219512,0.00976063,0.00316456,-0.0049217,0.00349956,-0.00605327,-0.00688259,-0.08602151,0.0018018,-0.00777605,-0.01089562,-0.02657807,-0.00880411,0.00127877,-0.00694259,-0.05855063,-0.06357215,-0.01625215,0.02083333,-0.00231125,-0.01189744
2013-02,0.0035313,-0.01515957,0.00789266,0.00407775,0.00279756,0.03308306,0.00315457,0.00180261,0.00702062,0.01232539,0.00815328,0.01139979,0.0078125,-0.00771605,0.00130747,0.01062289,0.00443787,-0.00385604,-0.01271186,-0.01124129,0.000999,0.00500751,-0.02048281,-0.00542215,0.00577677
2013-01,0.01566069,0.00238663,-0.01175549,-0.01381892,-0.00407021,0.00238379,0.05271829,0.00638104,0.01328021,0.0091858,-0.00409333,0.0121098,-0.00600601,0.02034429,-0.0030541,-0.03261883,0.00333952,0.02099738,-0.00813221,0.00986476,0.02285424,-0.02437241,0.0248494,0.03020668,-0.00534539
2013-00,0.02632467,0.04536544,0.01224812,0.04483526,0.01434059,0.02457606,0.02910959,0.01331497,0.01817356,0.03393471,0.01033485,0.01614873,0.00241546,0.0557377,0.01452145,0.04489995,0.02831994,0.05117566,0.02821064,-0.00623539,-0.0105687,0.03146237,0.03930818,0.02439024,0.0207113
