Month,Alternatives,BroadAsia,Commodity,ConsumerDiscretionaryEquity,ConsumerStaplesEquity,CrudeOil,Currency,DevelopedAsiaPacific,DevelopedEurope,DevelopedMarket1,DevelopedMarket2,DevelopedMarket3,EmergingAsiaPacific,EmergingMarkets,EnergyEquity,FinancialsEquity,Global,Gold,HealthcareEquity,IndustrialsEquity,InvestmentGradeCorporate,Junk,MaterialsEquity,MunicipalBond,PreferredStock,RealEstate,TargetMaturityDateCorporateBond,TechnologyEquity,TelecomEquity,TotalBondMarket,Treasuries,UtilitiesEquity,Volatility
2019-05,0.006543304999999999,-0.06008772799999999,-0.0362251145,-0.048223800000000004,-0.017737612,-0.082445494,0.012316279999999999,-0.022320478888888887,-0.038802558,-0.03056692529411764,-0.040837938750000004,-0.04996906,-0.046854877999999996,-0.0436347525,-0.0538492425,-0.020868998888888893,-0.06280543428571429,0.011464082,-0.013260515714285714,-0.023714026666666665,0.010312102,-0.00743789,-0.055764225,0.012228084,0.005518522,-0.010106626249999997,0.001422485,-0.055888247777777775,-0.039617052,0.012426418,0.029582449999999996,-0.005604468,-0.055386204999999994
2019-04,-0.0038034199999999996,0.012802646,0.0055371545,0.04023823,0.027905112,0.029372328000000003,0.004087106666666666,0.0008385044444444446,0.026989842999999996,0.01696268117647059,0.015951465,0.014321101999999999,0.0043750559999999996,-0.0017841975,0.010467026666666665,0.050494753333333336,0.008392434285714286,-0.004304996,-0.025577722857142854,0.027426154999999997,0.0074777360000000005,0.008606932000000001,0.007520726666666667,0.007531054000000001,0.0009059020000000001,-0.0063260025000000004,0.002374755,0.04315225444444445,0.030639168,0.003739824,-0.0002838336363636364,0.012340582,0.02857906
2019-03,0.0082649725,0.010866798,0.009523673,0.019934278,0.032765356,0.05043666,0.004322634999999999,0.011636284444444447,0.002437719,0.014826943529411763,0.00579395875,-0.009216826,0.017890118000000003,0.004860833749999999,-0.010772185833333335,-0.025553732222222222,0.0035760114285714284,0.0008136299999999999,-0.02219851714285714,-0.016017788333333335,0.020595124,0.008434974000000001,0.0035810183333333336,0.016174998,0.006682004,0.037525991249999995,0.0016628300000000001,0.024546054444444444,0.006299176000000001,0.019946356,0.03710138818181818,0.026467868,-0.01049596
2019-02,0.0006220049999999999,0.011142478,0.030941821,0.02730302,0.028405892,0.025116252,0.003971911666666667,0.028048678888888887,0.02655984,0.026128729411764706,0.029063982500000002,0.014892452,-0.0028075120000000003,-0.009380653749999999,0.03357713666666667,0.03095427666666667,-0.006508444285714285,-0.005974999999999999,0.02163482571428571,0.06534210833333334,0.003573146,0.011289372,0.012218108333333333,0.007033116000000001,0.012527242,0.00426013625,0.002142405,0.05899647888888889,0.016084462,0.002285782,-0.0018863718181818185,0.040782754,0.0689325
2019-01,0.0225680875,0.091252716,0.0743891495,0.085585942,0.053670792,0.14195006000000002,0.0001248833333333324,0.08278954444444445,0.073439602,0.07531875823529413,0.07549844125,0.082149638,0.07776864733333332,0.1016432525,0.10595143333333334,0.08832010666666666,0.10442547428571428,0.032110698,0.09046863571428573,0.11226002333333333,0.019189316,0.040319872,0.09363538500000002,0.004916628,0.050091752,0.11935876125000001,0.0038266100000000003,0.10280395,0.090141326,0.010027596000000001,0.0019606263636363637,0.059983962,0.121320975
2018-12,-0.007523262499999999,-0.057246554000000005,-0.0437974795,-0.098942522,-0.09056809600000001,-0.12322920600000001,0.030439898333333337,-0.049352837777777776,-0.069963672,-0.06376964117647059,-0.07381765250000001,-0.069180064,-0.039655923333333336,-0.046864232500000005,-0.09215010000000001,-0.09841570444444445,-0.05570610285714285,0.049553802,-0.11459135285714285,-0.09024957,0.009956372,-0.024646936,-0.07412127166666667,0.013067184,-0.012086537999999999,-0.06265143125,0.004570335,-0.091462,-0.085227334,0.015688734,0.030714688181818182,-0.049686746,-0.161904825
2018-11,-0.010536865,0.000680302,-0.062575619,-0.002257648,0.007982726,-0.200942628,-0.008111858333333333,0.006131623333333332,-0.026336318000000004,0.006119397058823531,0.009408081250000002,-0.002053089999999998,0.017097267333333332,0.007585238749999999,0.004904537500000001,0.022363400000000002,-0.015533908571428572,-0.012586723999999999,0.035215795714285715,0.005642238333333334,-0.001240764,-0.010919172,-0.023999713333333336,0.01255794,-0.022059268,0.03229271875,0.0014427749999999999,-0.01030356111111111,-0.0028053239999999997,0.003792888,0.011804972727272727,0.04399652,0.012893515
2018-10,-0.002808390000000001,-0.09275759599999998,-0.037817895000000004,-0.09144835199999998,0.0058188400000000005,-0.11956503199999999,0.021442334999999996,-0.07445224111111111,-0.07678916,-0.06033698529411765,-0.061752693750000004,-0.089082712,-0.07995723199999999,-0.05960376375,-0.07444310999999999,-0.05220250333333334,-0.06989075714285714,0.026586688000000004,-0.08638133999999999,-0.1010099,-0.006408762,-0.01693146,-0.08092968583333333,-0.006079800000000001,-0.012636286,-0.02028501375,0.0,-0.09565973555555557,-0.06846468,-0.004724212,-0.0071299881818181815,0.016722778,-0.18217939
2018-09,0.0079572675,0.010019406000000002,0.03918625900000001,0.0036362900000000004,0.0027967140000000005,0.062956464,-0.009520456666666666,0.0034595722222222217,0.009879296,0.007533604705882352,0.012621768750000002,0.020556314,0.008953334,0.0269310975,-0.0027641949999999992,-0.014124714444444445,0.010174039999999999,-0.0024884160000000002,0.017768594285714284,0.02433841,-0.0007985299999999999,0.006382494,0.026185793333333336,-0.006908049999999999,-0.010207938,-0.01389702375,0.00144509,0.0005194588888888887,0.031436194,-0.004013032,-0.012481659090909092,-0.005968188000000001,0.03790839
2018-08,0.0036845825000000002,-0.008052522,0.014476949500000003,0.05720232799999999,0.016056726,0.045164147999999994,0.00268768,-0.009122842222222224,-0.011558643,0.0028278341176470583,0.007821525,-0.015844617999999998,-0.018286653333333333,-0.027795450000000003,-0.0014778799999999998,0.013489431111111111,-0.02053458714285714,-0.01809231,0.060676817142857144,0.016808109999999998,0.00558916,0.0067604219999999994,-0.0124964875,0.004322096,0.016961635999999995,0.014654238750000001,0.00411213,0.07116027222222221,0.012843351999999999,0.006440619999999999,0.013518870909090907,0.023039874,0.01544454
2018-07,0.00752029,0.040033334000000004,-0.019110474,0.021005614,0.030892672,-0.009426956,0.002789076666666666,0.03165657555555555,0.043030978,0.031940855882352945,0.03439951375,0.023968286,0.052137509333333325,0.05085688125,0.034745501666666664,0.045779017777777785,0.04092648714285714,-0.01546691,0.04232674142857142,0.059201093333333336,0.00494264,0.013982524000000001,0.024725618333333334,0.002464436,-0.0037830539999999997,0.019250172500000003,0.003881615,0.004489946666666666,0.016560016,0.0008958280000000001,-0.00665647909090909,0.012925888000000002,0.07112357
2018-06,0.0074612624999999995,-0.039943092,-0.012453171999999998,0.023931474,0.039075248,0.075259778,0.0025073849999999996,-0.01091093111111111,-0.016934331,-0.005474915882352941,-0.011142471250000001,-0.026236126,-0.05742905666666666,-0.052263755,-0.025808869166666665,-0.01898377777777778,-0.04607116857142857,-0.03869914,0.008260355714285714,-0.024783724999999996,4.865399999999997e-05,-0.0016813059999999998,-0.022946416666666664,0.001998692,0.012198334000000002,0.020555272500000003,0.000485435,-0.015791583333333335,0.002174662,0.0017626379999999997,0.006633676363636365,0.039065506,-0.029576795000000003
2018-05,0.0053026424999999995,-0.009389581999999999,0.01583494,0.010474576000000001,-0.0007891579999999995,0.014107944,0.011171446666666663,0.0029016933333333326,-0.011280374,0.0029176958823529417,0.0044725375,0.003988825999999999,-0.020208424666666672,-0.019231401250000002,0.03350422916666667,0.0007861300000000004,-0.004867169999999996,-0.005403258,0.03637397857142858,0.031005151666666664,0.006294381999999999,0.001129752,0.01672587,0.012660018,0.009078,0.0179565025,0.00462749,0.049581603333333335,-0.00114075,0.006977324,0.01435740818181818,-0.0003700520000000006,0.04698964
2018-04,0.010353032500000001,0.0071080460000000015,0.037377802499999994,0.054497894000000005,-0.0010474819999999998,0.08979250400000001,-0.004108868333333332,0.026757114444444445,0.035267501,0.021543426470588233,0.02846392,0.04139672800000001,-0.001968982666666667,-0.01155036375,0.046267991666666654,0.02298956,-0.012186315714285714,-0.024792682,0.04254922428571428,0.004406480000000001,-0.005538316,0.007818742,0.03320985166666667,-0.005277366,-0.004870890000000001,0.02090028125,0.00268555,0.036970904444444445,-0.0006241320000000001,-0.00793094,-0.01428542454545455,0.034287059999999994,0.101652135
2018-03,0.0079746475,0.014115952000000001,0.010390675499999998,-0.014709248000000003,0.005991107999999999,0.064744078,0.004153168333333334,-0.0046266522222222235,0.008362383,0.00850195411764706,0.00751861625,-0.0010471459999999999,0.0012272646666666674,0.00018023499999999994,0.0061644725000000004,0.013689157777777777,-0.01706576285714286,0.009630066,0.013708357142857144,0.015142641666666666,0.0003242980000000002,0.002398186,-0.005582524166666668,0.00297013,0.007009451999999999,0.04356022625,4.799999999999683e-07,-0.007283583333333333,-0.007958363999999999,0.003752634,0.010388639090909091,0.040911818,-0.02320916
2018-02,-0.0200063875,-0.04895239,-0.0332295945,-0.029065688,-0.055464194,-0.048372258,0.037759425000000006,-0.04421973666666666,-0.051017419999999994,-0.04633956294117646,-0.04307705374999999,-0.044203022,-0.037608714,-0.03476211875,-0.04663740166666666,-0.03934678888888889,-0.02797252714285714,-0.028740520000000002,-0.038727689999999995,-0.029036893333333338,-0.006915874,-0.004464568,-0.049545425833333344,-0.0036123739999999994,0.014138962000000001,-0.045476169999999996,-0.002674155,0.004710014444444444,-0.033140326000000005,-0.0064472439999999995,-0.007194056363636364,-0.025988775999999998,-0.5646933249999999
2018-01,0.0031982899999999995,0.052327044,0.021950271,0.076999378,0.023260239999999998,0.065820106,0.0038579483333333344,0.02914463888888889,0.05085569200000001,0.026887081176470592,0.03226757125,0.039713715999999996,0.060672286,0.0719878025,0.023593019166666663,0.03735878333333334,0.06541867999999999,0.023374667999999998,0.06747302714285715,0.04219441666666667,-0.005646248000000001,0.005956641999999999,0.022852470833333333,-0.012466404,-0.011097776,-0.027194532500000004,-0.001695505,0.06954618777777778,0.033685988,-0.008623782,-0.01626828,-0.025641366,-0.06943494
2017-12,0.010226844999999998,0.028432390000000002,0.03674577200000001,0.026916958,0.02203401,0.036243517999999995,-0.015768601666666666,0.027574324444444447,0.015476793999999999,0.008103291764705882,0.010743237499999999,0.018679255999999998,0.04510715933333333,0.04390923625,0.023921106666666667,0.0033897933333333335,0.03314024857142857,0.020185882,-0.004152402857142857,0.013379466666666666,0.000982678,0.00294361,0.039802551666666665,0.007577100000000001,-0.005344874,0.00640558375,0.001460105,0.00485066,0.006458279999999999,0.00114259,0.0001196781818181818,-0.054338904,0.146904155
2017-11,-0.0007781349999999997,-0.002752878,0.004134002,0.05646189,0.049291084,0.054666052,-8.700499999999879e-05,0.007867173333333335,-0.007686147999999999,0.01513695352941176,0.01463284375,0.00037981000000000023,-0.0015764926666666664,-0.00597219625,-0.0044056166666666665,0.02575844,-0.004134954285714286,-0.00012956799999999996,0.04558853,0.03462265,-0.002623308,4.9100000000000096e-05,0.004482772500000001,-0.004925392,0.00579803,0.01537478125,-0.002180495,0.013857974444444445,0.025979702,-0.001746948,-0.0011880936363636364,0.033965140000000005,0.022653234999999994
2017-10,0.0066264325,0.029341338,0.042038943,0.012249580000000001,-0.007751214000000001,0.06523958599999999,0.015662791666666665,0.003456956666666667,0.007422607,0.016722583529411767,0.01595218625,0.020647004000000004,0.026516000666666664,0.011807362500000002,0.026098888333333334,0.012236075555555555,0.01902649142857143,-0.00021234999999999988,-0.006879757142857143,0.009098585,0.0014539079999999998,0.003619653999999999,0.024976562500000004,0.002052676,0.0005624119999999999,-0.00746844125,0.00023979,0.05897317999999999,-0.012945032,0.00019045199999999997,-0.00026979909090909095,0.032709369999999995,0.09665553
2017-09,-0.004339332499999999,0.0012459360000000002,-0.0020420625000000026,0.011828832000000001,-0.006193492,0.063339372,-0.006337320000000001,0.004512956666666666,0.033834158,0.008758227647058824,0.0179585625,0.028587125999999997,-0.007079297333333333,-0.010252573749999999,0.024702744999999998,0.036619693333333335,-0.005799914285714286,-0.043134504000000004,0.014465938571428572,0.04650929166666667,-0.0018859859999999999,0.005925458,0.023530604166666663,-0.0043125460000000004,-0.000667176,-0.0032610812499999997,0.00072675,0.012789537777777778,0.007103841999999999,-0.003308898,-0.010292111818181819,-0.026233288,0.10248106500000001
2017-08,-0.0002685525,0.010870506,0.0405749845,-0.023578966,-0.004325730000000001,-0.011355925999999999,0.00891313,-0.004151921111111112,0.0012462520000000002,0.005519274705882354,0.00239182625,-0.008202334,0.019870372,0.027165920000000003,-0.0038544466666666673,-0.03472762,0.040572234285714284,0.05205356999999999,0.02038516142857143,0.012689279999999999,0.003763018,2.2373999999999983e-05,0.005326190833333334,0.007653266000000001,-0.0008251760000000001,0.007233301250000001,0.00145174,0.020213906666666663,0.0022921759999999986,0.006588516,0.01456755,0.022749664,-0.09526667999999999
2017-07,0.0080036525,0.040827506,0.0435930425,0.019645412,0.009289384000000001,0.059700894000000004,-0.007135858333333332,0.03735152111111111,0.041486227,0.02867075,0.021475623750000002,0.02601869,0.04649279466666667,0.0524675,0.033977935833333334,0.009159855555555556,0.05209486285714286,0.048295792,-0.005714732857142857,0.024922963333333336,0.005945952,0.0084429,0.03685088833333334,0.00927103,0.003761698,0.00431390125,0.004870595,0.049559326666666674,0.023711024000000004,0.00645742,0.0031482654545454546,0.031170626,0.114672475
2017-06,-0.004054167500000001,0.005219376,-0.009190014,-0.024221425999999997,-0.029498732,-0.038302834,-0.021759746666666666,0.014343680000000001,-0.015810848,-0.009845154705882353,-0.005885079999999999,0.0009244860000000001,0.0038930633333333336,-0.00014832749999999984,0.0016976416666666663,0.029050604444444447,-0.001405705714285714,-0.027071484,0.03741296571428571,-0.006217030000000001,0.0013393160000000001,-0.001323368,0.003270105833333333,-0.002558908,0.0070367879999999996,0.010176510000000001,0.001220235,-0.021070274444444443,-0.022745914,-0.000276698,0.00021611272727272736,-0.031654712,0.043575625
2017-05,0.00981775,0.026684058,-0.010313741000000001,0.011290370000000001,0.030028640000000002,-0.024058784,0.002346983333333333,0.007718476666666665,0.043999237,0.029532934705882356,0.02363369375,0.01148817,0.013950480666666664,0.011698998750000002,0.0018623025000000005,-0.015911016666666666,0.006883684285714285,0.009287896,0.0021336485714285717,0.020563155,0.007797872,0.009692976,-0.0035383891666666664,0.017466943999999998,0.007588658,0.0020339087500000005,0.003913939999999999,0.036736986666666666,-0.00047714800000000086,0.007850654,0.013428155454545454,0.041317956,0.00388624
2017-04,0.0027039075,0.014192779999999999,-0.0125354925,0.030633442,0.014437904000000001,-0.02523513,-0.004144580000000001,0.008320577777777779,0.037325917,0.013555906470588235,0.01794480875,0.01461322,0.006088925333333333,0.0026155175,0.012236635000000001,0.006812785555555556,0.003623277142857144,0.013703374,0.026500412857142858,0.03388782333333333,0.004796284,0.010763183999999999,0.005772674166666665,0.005583924,0.006665948,0.016024040000000003,0.00220697,0.02795687666666667,0.0018740259999999996,0.004623832,0.0058018563636363625,0.008391008,0.046988305
2017-03,0.0064386224999999995,0.025968154000000004,-0.025800632,0.006120398000000001,0.00020294800000000038,-0.054117182,0.011307911666666665,0.015916856666666666,0.021784854,0.012702304705882355,0.004562055,0.004842348,0.019324527999999997,0.0030033412499999995,0.011787209166666666,-0.03627420333333334,0.014387704285714287,-0.0036000520000000003,-0.006897045714285713,-0.017262388333333333,0.002266036,-0.007339724000000001,-0.009420522500000002,0.006007018,0.011437422000000001,0.0006393124999999993,0.00245942,0.00962273111111111,0.0023200440000000016,0.0036884100000000005,0.007201435454545455,0.006885582000000001,0.116385675
2017-02,0.006990685,0.015748480000000002,0.0053794105,0.022647984,0.048168551999999996,-0.014384812,0.0048944850000000005,0.016616964444444444,0.0020576380000000014,0.02135290235294117,0.01955054375,-0.002486242,0.018922901333333336,0.022359832500000003,0.012403395833333336,0.04367574222222223,0.020478031428571433,0.040304216000000004,0.052760877142857154,0.042776756666666665,0.007447221999999999,0.009749772,-0.008495154166666666,0.007897060000000001,0.019298221999999997,0.0469737675,0.004442255,0.04033609333333334,-0.009211233999999999,0.007437274000000001,0.011237823636363636,0.06392675,0.021968790000000002
2017-01,0.00233442,0.04527809000000001,0.03587068,0.025121267999999995,0.014759396,-0.01911743,0.008972126666666665,0.045227838888888885,0.026170657000000003,0.023477411764705886,0.01590199375,0.028059944000000003,0.05358864933333333,0.052896473750000006,0.016034738333333336,-0.0030779400000000004,0.05997819,0.054130279999999996,0.024335854285714283,0.012211053333333333,0.002696108,0.0088071,0.04432158083333334,0.005817098,0.020846166,0.002194475,0.00421137,0.03892876555555556,0.0017058779999999992,0.0034289859999999998,0.0032160136363636365,0.0158506,0.15499137
2016-12,0.0141602675,0.0017090139999999996,-0.0061204215,0.002456022,0.039632912,0.03534452800000001,-0.0021009349999999995,-0.0021767588888888887,0.046599733,0.02929625705882353,0.027455664999999997,0.022721748,0.007544441999999998,0.015816504999999998,0.019167651666666667,0.03087370222222222,0.005309728571428572,-0.021311775999999998,0.01764105714285714,-0.01028469,0.003846226,0.021872256,0.012887412500000002,0.015830364,0.01154563,0.037032896249999996,0.005230835,0.02725200666666667,0.06362701,0.006458839999999999,0.0027454581818181817,0.055877688,0.06590553
2016-11,-0.01809669,-0.02012012,0.024465553999999994,0.052464024,-0.03874314399999999,0.04582607600000001,-0.02520551,-0.011689374444444445,-0.018252256,-0.004453854117647057,0.01404808125,0.006717032,-0.03518462866666667,-0.0306462475,0.011683746666666666,0.10825317222222222,-0.029384355714285715,-0.10706465400000001,0.04234239714285715,0.084428355,-0.018061224,0.006589782,0.0377607225,-0.04236674,-0.03710150999999999,-0.003660234999999999,-0.01177725,0.01822191888888889,0.032284776,-0.023025023999999998,-0.046221180909090914,-0.024872068000000004,0.130272555
2016-10,-0.004859470000000001,-0.02444292,-0.024627562,-0.023587348,-0.01193496,-0.047637346,-0.010782894999999999,-0.03441061,-0.019552985000000002,-0.02193877882352941,-0.02301772375,-0.014368828,-0.012651933333333336,0.0038136525000000004,-0.014925505,0.008441226666666668,0.008174507142857144,-0.033207905999999995,-0.06826383857142856,-0.017365494999999998,-0.0032043299999999996,-0.0045067399999999995,-0.005024896666666666,-0.00972468,-0.010104150000000003,-0.02781778625,-0.001218045,-0.008053369999999999,-0.026865056,-0.0058137499999999995,-0.018659353636363635,0.017044339999999998,-0.007708350000000001
2016-09,0.0003420875000000002,0.019315012,0.042576046500000006,-0.00622228,-0.015479360000000001,0.079089564,0.0024348399999999993,0.01384823111111111,0.016951056,0.010115986470588234,0.01262798125,0.012736098000000001,0.010033698666666667,0.017881298749999996,0.028561135833333334,0.10703197888888888,0.031670022857142856,0.00277217,0.006826365714285715,0.005755508333333333,0.000435666,0.007842254,0.0060898225000000005,-0.0054160779999999995,-0.008596733999999998,-0.0011182624999999998,0.000489,0.017353361111111115,0.02113517,0.001310064,-0.004181079090909091,0.011476306,0.01138134
2016-08,-0.0045192875,0.006430343999999999,0.0120639145,-0.011126226,-0.010027098,0.07884602999999998,-0.004035504999999999,-0.005845456666666667,0.017700759,0.0005349464705882336,0.00129866375,0.019603488,0.011271488666666664,0.0163480975,0.0027773616666666666,0.03910443777777777,0.029273482857142853,-0.042553928,-0.02121624,0.007277825000000001,0.0019083099999999999,0.020447516,0.008920931666666668,0.003617488,0.003544022,-0.01513575125,-0.0004906800000000001,0.020294504444444444,-0.002450794000000002,-0.000555184,-0.003862068181818182,-0.058420922,0.04539262
2016-07,-0.0110703575,0.04166312,-0.04363336450000001,0.037944562,0.0006785420000000002,-0.15222249599999998,-0.004704096666666667,0.05792128,0.024044164,0.029021983529411762,0.02938972875,0.022377842,0.045768048666666665,0.04747309625,0.0280954625,0.03322793222222222,0.06826308428571429,0.005333968,0.04181559428571429,0.031953216666666666,0.005503978,0.013380392000000001,0.03551409666666666,-0.0019105240000000002,0.014856604,0.036115978750000007,0.00319666,0.06872112666666669,0.035618176,0.0033104999999999996,0.0015539836363636364,-0.00796135,0.194850375
2016-06,0.0267690275,0.027086146,0.048399016999999996,-0.011257861999999999,0.040456324,-0.009090860000000001,0.03453263333333334,0.014975261111111113,-0.031838688,0.014233894705882355,0.0058097324999999995,-0.014160078000000001,0.046086216666666666,0.059300535,0.01797040583333333,-0.020311443333333335,0.07375740428571428,0.10921577600000001,0.013155329999999998,0.005954703333333333,0.016785584,0.014463801999999998,0.014780846666666665,0.017800490000000002,0.014508768,0.03842811874999999,0.012207275,-0.017953682222222222,0.033194511999999995,0.018381048,0.03628866636363636,0.072396206,-0.138201105
2016-05,-0.0014074525,-0.019895586,-0.009346565499999999,-0.011404792,-0.00270262,0.023547174000000004,0.0006401349999999977,-0.018585627777777777,-0.008961628,-0.005821431764705884,-0.01092324125,0.771687754,-0.02514748933333333,-0.04854222125,-0.0168243475,0.017909341111111112,-0.02955121142857143,-0.070358766,0.01053158142857143,0.004459286666666667,0.00042257400000000005,0.00814904,0.29047620749999997,0.003426672,0.010549868,0.01149559375,-0.00099515,0.04542316111111112,-0.009232689999999998,0.000896916,0.006612837272727271,0.009976556000000001,0.08935282
2016-04,0.0009686550000000006,0.011793592,0.10955262699999999,-0.009004554000000001,-0.019938184,0.151760752,0.02623215,0.02898491333333333,0.040526319,0.025285762941176473,0.03286560375,0.043513926,0.0071752100000000004,0.0284990825,0.040429433333333334,0.008637234444444445,0.03396125857142857,0.068691182,0.026442598571428576,0.04182526,0.007006040000000001,0.033411868,0.07863007416666667,0.009599382,0.015872074000000003,-0.004176917499999999,0.0067655350000000005,-0.02988188888888889,0.01331667,0.005014922,-0.0034498490909090906,-0.022185485999999997,-0.04038568499999999
